date,keyword,search_index,campaign,site_dcm,placement,mission,creative,clicks,impressions,click_through_conversions,view_through_conversions,click_through_revenue,view_through_revenue
2017-11-20,christmas pudding,16,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,5,4695,0,30,0,2578.389999
2017-11-20,christmas pudding,16,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,5,25587,0,6,0,727.27
2017-11-20,christmas pudding,16,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,2,5296,0,3,0,208.77
2017-11-20,christmas pudding,16,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,2,2756,0,2,0,158.71
2017-11-20,christmas pudding,16,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,5,1228,0,1,0,86.54
2017-11-20,christmas pudding,16,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,11,21734,0,3,0,288.1
2017-11-20,christmas pudding,16,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,1,3555,0,0,0,0
2017-11-20,christmas pudding,16,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,2,1940,0,0,0,0
2017-11-20,christmas pudding,16,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,1,1423,0,0,0,0
2017-11-20,christmas pudding,16,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,12,23930,0,9,0,817.9
2017-11-20,christmas pudding,16,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,0,4338,0,1,0,70.13
2017-11-20,christmas pudding,16,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,2,3851,0,2,0,292.27
2017-11-20,christmas pudding,16,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,0,1354,0,1,0,40.25
2017-11-20,christmas pudding,16,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,13,21827,0,5,0,437.44
2017-11-20,christmas pudding,16,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,3,3421,0,0,0,0
2017-11-20,christmas pudding,16,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,2,2055,0,0,0,0
2017-11-20,christmas pudding,16,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,1,1509,0,0,0,0
2017-11-20,mince pies,12,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,15,20161,1,59,44.2,5575.089999
2017-11-20,mince pies,12,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,1,3343,0,10,0,720.7
2017-11-20,mince pies,12,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,2,4336,0,22,0,1764.76
2017-11-20,mince pies,12,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,5,4695,0,30,0,2578.389999
2017-11-20,mince pies,12,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,5,25587,0,6,0,727.27
2017-11-20,mince pies,12,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,2,5296,0,3,0,208.77
2017-11-20,mince pies,12,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,2,2756,0,2,0,158.71
2017-11-20,mince pies,12,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,5,1228,0,1,0,86.54
2017-11-20,mince pies,12,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,11,21734,0,3,0,288.1
2017-11-20,mince pies,12,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,1,3555,0,0,0,0
2017-11-20,mince pies,12,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,2,1940,0,0,0,0
2017-11-20,mince pies,12,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,1,1423,0,0,0,0
2017-11-20,mince pies,12,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,12,23930,0,9,0,817.9
2017-11-20,mince pies,12,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,0,4338,0,1,0,70.13
2017-11-20,mince pies,12,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,2,3851,0,2,0,292.27
2017-11-20,mince pies,12,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,0,1354,0,1,0,40.25
2017-11-20,mince pies,12,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,13,21827,0,5,0,437.44
2017-11-20,mince pies,12,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,3,3421,0,0,0,0
2017-11-20,mince pies,12,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,2,2055,0,0,0,0
2017-11-20,mince pies,12,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,1,1509,0,0,0,0
2017-11-21,christmas pudding,16,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,9,20349,0,50,0,4742.889999
2017-11-21,christmas pudding,16,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,1,2809,0,9,0,634.38
2017-11-21,christmas pudding,16,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,1,5163,1,22,74.68,1524.56
2017-11-21,christmas pudding,16,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,2,4577,0,27,0,2789.679999
2017-11-21,christmas pudding,16,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,9,28565,0,41,0,3990.899999
2017-11-21,christmas pudding,16,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,2,4874,0,11,0,724.499999
2017-11-21,christmas pudding,16,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,1,1622,0,2,0,156.82
2017-11-21,christmas pudding,16,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,1,384,0,0,0,0
2017-11-21,christmas pudding,16,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,11,24099,0,30,0,2271.91
2017-11-21,christmas pudding,16,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,1,3481,0,3,0,274.2
2017-11-21,christmas pudding,16,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,1,1146,0,7,0,551.91
2017-11-21,christmas pudding,16,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,1,778,0,1,0,41.7
2017-11-21,christmas pudding,16,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,6,26427,0,39,0,3130.999999
2017-11-21,christmas pudding,16,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,1,4206,0,3,0,372.66
2017-11-21,christmas pudding,16,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,3,2802,0,2,0,272.07
2017-11-21,christmas pudding,16,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,1,505,0,4,0,160
2017-11-21,christmas pudding,16,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,10,24320,0,42,0,3799.649999
2017-11-21,christmas pudding,16,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,3192,0,2,0,125.68
2017-11-21,christmas pudding,16,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,0,1302,0,5,0,398.16
2017-11-21,christmas pudding,16,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,2,780,0,5,0,333.289999
2017-11-21,mince pies,13,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,9,20349,0,50,0,4742.889999
2017-11-21,mince pies,13,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,1,2809,0,9,0,634.38
2017-11-21,mince pies,13,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,1,5163,1,22,74.68,1524.56
2017-11-21,mince pies,13,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,2,4577,0,27,0,2789.679999
2017-11-21,mince pies,13,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,9,28565,0,41,0,3990.899999
2017-11-21,mince pies,13,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,2,4874,0,11,0,724.499999
2017-11-21,mince pies,13,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,1,1622,0,2,0,156.82
2017-11-21,mince pies,13,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,1,384,0,0,0,0
2017-11-21,mince pies,13,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,11,24099,0,30,0,2271.91
2017-11-21,mince pies,13,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,1,3481,0,3,0,274.2
2017-11-21,mince pies,13,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,1,1146,0,7,0,551.91
2017-11-21,mince pies,13,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,1,778,0,1,0,41.7
2017-11-21,mince pies,13,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,6,26427,0,39,0,3130.999999
2017-11-21,mince pies,13,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,1,4206,0,3,0,372.66
2017-11-21,mince pies,13,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,3,2802,0,2,0,272.07
2017-11-21,mince pies,13,DO Festive Bakery 970 x 250,Programmatic Trade Desk,PKXMXS_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 970x250,Baking,DO Festive Bakery 970 x 250,1,505,0,4,0,160
2017-11-21,mince pies,13,DO Cocktails 300 x 250,Programmatic Trade Desk,PKXMYK_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x250,Cocktails,DO Cocktails 300 x 250,10,24320,0,42,0,3799.649999
2017-11-21,mince pies,13,DO Cocktails 728 x 90,Programmatic Trade Desk,PKXMYL_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 728x90,Cocktails,DO Cocktails 728 x 90,0,3192,0,2,0,125.68
2017-11-21,mince pies,13,DO Cocktails 300 x 600,Programmatic Trade Desk,PKXMYM_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 300x600,Cocktails,DO Cocktails 300 x 600,0,1302,0,5,0,398.16
2017-11-21,mince pies,13,DO Cocktails 970 x 250,Programmatic Trade Desk,PKXMYN_Programmatic PHDCPMSpirits  Annalect Custom AudiencesProgrammatic Display 970x250,Cocktails,DO Cocktails 970 x 250,2,780,0,5,0,333.289999
2017-11-22,christmas pudding,14,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,Programmatic Trade Desk,PKW8H8_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x250,12,19774,0,52,0,4278.249998
2017-11-22,christmas pudding,14,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,Programmatic Trade Desk,PKW8H9_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 728x90,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_728x90,1,3648,0,9,0,860.21
2017-11-22,christmas pudding,14,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,Programmatic Trade Desk,PKW8HB_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 300x600,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_300x600,1,5963,0,31,0,2360.79
2017-11-22,christmas pudding,14,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,Programmatic Trade Desk,PKW8HC_Programmatic PHDCPMAnnalect Custom AudiencesProgrammatic Display 970x250,Brand,Sainsburys_Scarlet_Xmas_2017_Playlist_970x250,4,4498,0,31,0,2306.599999
2017-11-22,christmas pudding,14,DO Party Food 300 x 250,Programmatic Trade Desk,PKXMX2_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x250,Party Food,DO Party Food 300 x 250,9,26179,0,40,0,3389.839999
2017-11-22,christmas pudding,14,DO Party Food 728 x 90,Programmatic Trade Desk,PKXMX3_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 728x90,Party Food,DO Party Food 728 x 90,1,5157,0,14,0,1119.41
2017-11-22,christmas pudding,14,DO Party Food 300 x 600,Programmatic Trade Desk,PKXMX4_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 300x600,Party Food,DO Party Food 300 x 600,3,2371,0,5,0,329.65
2017-11-22,christmas pudding,14,DO Party Food 970 x 250,Programmatic Trade Desk,PKXMX5_Programmatic PHDCPMParty food Annalect Custom AudiencesProgrammatic Display 970x250,Party Food,DO Party Food 970 x 250,1,757,0,1,0,59.9
2017-11-22,christmas pudding,14,DO Desserts 300 x 250,Programmatic Trade Desk,PKXMXB_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x250,Dessert,DO Desserts 300 x 250,11,21715,1,43,79.8,3637.579999
2017-11-22,christmas pudding,14,DO Desserts 728 x 90,Programmatic Trade Desk,PKXMXC_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 728x90,Dessert,DO Desserts 728 x 90,0,4472,0,2,0,85.38
2017-11-22,christmas pudding,14,DO Desserts 300 x 600,Programmatic Trade Desk,PKXMXD_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 300x600,Dessert,DO Desserts 300 x 600,2,1539,0,1,0,79.58
2017-11-22,christmas pudding,14,DO Desserts 970 x 250,Programmatic Trade Desk,PKXMXF_Programmatic PHDCPMDesserts Annalect Custom AudiencesProgrammatic Display 970x250,Dessert,DO Desserts 970 x 250,1,1243,0,4,0,410.41
2017-11-22,christmas pudding,14,DO Festive Bakery 300 x 250,Programmatic Trade Desk,PKXMXP_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x250,Baking,DO Festive Bakery 300 x 250,6,23651,0,51,0,4184.96
2017-11-22,christmas pudding,14,DO Festive Bakery 728 x 90,Programmatic Trade Desk,PKXMXQ_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 728x90,Baking,DO Festive Bakery 728 x 90,1,5361,0,3,0,161.02
2017-11-22,christmas pudding,14,DO Festive Bakery 300 x 600,Programmatic Trade Desk,PKXMXR_Programmatic PHDCPMChristmas baking Annalect Custom AudiencesProgrammatic Display 300x600,Baking,DO Festive Bakery 300 x 600,2,3189,0,11,0,913.4
